,file,video_dtype,video_shape,video_min,video_max,video_mean,video_std,ppg_dtype,ppg_shape,ppg_min,ppg_max,ppg_mean,ppg_std,landmarks_dtype,landmarks_shape,landmarks_min,landmarks_max,landmarks_mean,landmarks_std,face_square,video_duration,patient_id,fold
501,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_15.npz,uint8,"(600, 103, 128, 3)",0.0,218.0,89.4088628050836,61.776020620962385,float32,"(600,)",8.145776,254.99533,153.62851,63.533684,int16,"(600, 68, 2)",0,128,57.64563725490196,30.336169452402633,13184,600,subject33,1
502,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_16.npz,uint8,"(600, 97, 130, 3)",0.0,220.0,85.11583165917702,62.98469030990543,float32,"(600,)",44.155556,249.66667,108.04125,38.829483,int16,"(600, 68, 2)",0,130,56.15303921568628,29.481417137740213,12610,600,subject33,1
503,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_17.npz,uint8,"(600, 103, 155, 3)",0.0,247.0,70.33785840553989,67.06007641517822,float32,"(600,)",20.755556,183.7619,91.93517,31.505152,int16,"(600, 68, 2)",0,155,68.62851715686274,39.70435476445827,15965,600,subject33,1
504,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_18.npz,uint8,"(600, 100, 124, 3)",0.0,219.0,87.62339982078853,63.08702830752291,float32,"(600,)",36.880302,192.68216,91.96274,33.143646,int16,"(600, 68, 2)",0,124,54.71161764705882,28.958814522692197,12400,600,subject33,1
505,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_19.npz,uint8,"(600, 133, 175, 3)",0.0,223.0,64.66136839718344,66.25860260342495,float32,"(600,)",15.03224,200.75842,90.382034,30.4496,int16,"(600, 68, 2)",0,175,78.59486519607843,36.220099170597344,23275,600,subject33,1
506,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_2.npz,uint8,"(600, 98, 121, 3)",0.0,235.0,85.43513047918893,63.41115273828859,float32,"(600,)",26.0,223.41257,93.12718,44.0769,int16,"(600, 68, 2)",0,121,53.3525612745098,28.300663871148252,11858,600,subject33,1
507,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_3.npz,uint8,"(600, 126, 161, 3)",0.0,222.0,70.60444710090155,67.78157991560653,float32,"(600,)",30.0,198.0,90.93779,27.772446,int16,"(600, 68, 2)",0,161,73.27185049019607,34.16347531853854,20286,600,subject33,1
508,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_4.npz,uint8,"(600, 89, 118, 3)",0.0,250.0,88.25399299604308,65.8532292782635,float32,"(600,)",18.387096,193.45807,91.52198,35.446125,int16,"(600, 68, 2)",0,118,51.47337009803922,27.447758786774358,10502,600,subject33,1
509,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_5.npz,uint8,"(600, 95, 138, 3)",0.0,255.0,74.68274349521145,69.97794663758357,float32,"(600,)",42.970467,177.45335,92.88595,32.394558,int16,"(600, 68, 2)",0,138,61.973296568627454,35.01511522585203,13110,600,subject33,1
510,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_6.npz,uint8,"(600, 93, 116, 3)",0.0,249.0,88.84619407366209,65.15683774900099,float32,"(600,)",34.26333,193.53407,93.248184,35.470963,int16,"(600, 68, 2)",0,116,50.20377450980392,27.45077136435648,10788,600,subject33,1
511,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_7.npz,uint8,"(600, 121, 149, 3)",0.0,251.0,59.69672897369053,65.28385296445771,float32,"(600,)",43.06011,167.18373,91.479645,25.514545,int16,"(600, 68, 2)",0,149,69.7604411764706,30.051651838738184,18029,600,subject33,1
512,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_8.npz,uint8,"(600, 97, 122, 3)",0.0,253.0,101.9501238427882,70.88260495339418,float32,"(600,)",0.10382514,228.46666,94.04468,44.678043,int16,"(600, 68, 2)",0,122,54.62322303921569,28.690085692848648,11834,600,subject33,1
513,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject33__p33_9.npz,uint8,"(600, 99, 142, 3)",0.0,254.0,71.06967282369864,64.273795164456,float32,"(600,)",46.0,178.21428,92.00916,30.668146,int16,"(600, 68, 2)",0,142,62.74924019607843,35.34096574397502,14058,600,subject33,1
514,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_0.npz,uint8,"(600, 96, 125, 3)",0.0,255.0,84.40419958333334,66.80112891291157,float32,"(600,)",63.0,147.33371,95.39993,12.604013,int16,"(600, 68, 2)",0,125,56.31611519607843,28.988147258438683,12000,600,subject3,0
515,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_1.npz,uint8,"(600, 99, 142, 3)",0.0,255.0,78.27995688496863,73.44627397546633,float32,"(600,)",76.0,135.84586,94.82659,13.513349,int16,"(600, 68, 2)",0,142,59.338235294117645,31.88893884115972,14058,600,subject3,0
516,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_10.npz,uint8,"(600, 92, 115, 3)",0.0,255.0,69.33354053770216,69.66806347753706,float32,"(600,)",72.0,144.84445,95.31419,12.654278,int16,"(600, 68, 2)",0,115,53.07855392156863,23.989798809670432,10580,600,subject3,0
517,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_11.npz,uint8,"(600, 185, 219, 3)",0.0,255.0,34.35644595280212,59.57012939714331,float32,"(600,)",73.74868,137.80779,94.93962,10.172967,int16,"(600, 68, 2)",0,236,100.33493872549019,43.86464206400308,40515,600,subject3,0
518,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_12.npz,uint8,"(600, 75, 99, 3)",0.0,255.0,93.96149502431724,68.94225384734969,float32,"(600,)",2.9288666,254.0,99.89496,18.773884,int16,"(600, 68, 2)",0,99,42.883517156862744,23.02065191497391,7425,600,subject3,0
519,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_13.npz,uint8,"(600, 77, 105, 3)",0.0,255.0,82.1089520373806,72.0665129606939,float32,"(600,)",15.105059,252.92593,109.234634,31.055614,int16,"(600, 68, 2)",0,105,46.52041666666667,23.258381365605764,8085,600,subject3,0
520,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_14.npz,uint8,"(600, 69, 91, 3)",0.0,255.0,94.02569048503831,72.3306475563274,float32,"(600,)",30.435818,238.77765,95.8483,19.742567,int16,"(600, 68, 2)",0,91,41.179117647058824,21.337177009877973,6279,600,subject3,0
521,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_15.npz,uint8,"(600, 77, 104, 3)",0.0,255.0,101.63174672549673,74.29340060390328,float32,"(600,)",3.3925514,180.14786,95.15837,18.884386,int16,"(600, 68, 2)",0,104,46.77345588235294,24.257984865267435,8008,600,subject3,0
522,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_16.npz,uint8,"(600, 104, 140, 3)",0.0,255.0,96.15548183760684,71.42180760398591,float32,"(600,)",11.595224,253.83003,95.128815,25.731367,int16,"(600, 68, 2)",0,140,59.367438725490196,31.975867525042826,14560,600,subject3,0
523,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_17.npz,uint8,"(600, 118, 151, 3)",0.0,255.0,77.63260226861725,72.9211033164073,float32,"(600,)",62.822224,164.64444,95.044815,23.221214,int16,"(600, 68, 2)",0,151,67.42718137254901,34.61077507610982,17818,600,subject3,0
524,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_18.npz,uint8,"(600, 116, 138, 3)",0.0,255.0,95.46033306263534,69.59001420682368,float32,"(600,)",59.5621,175.87437,95.58129,29.104809,int16,"(600, 68, 2)",0,138,63.498823529411766,32.85519027532304,16008,600,subject3,0
526,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_2.npz,uint8,"(600, 87, 113, 3)",0.0,255.0,93.15997293143006,71.03244997821967,float32,"(600,)",76.20864,128.44012,95.070366,11.703636,int16,"(600, 68, 2)",0,113,51.050796568627455,26.974681858648164,9831,600,subject3,0
528,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_4.npz,uint8,"(600, 90, 121, 3)",0.0,255.0,74.45281792674217,69.37819781575728,float32,"(600,)",80.0,122.0,94.99521,10.392116,int16,"(600, 68, 2)",0,121,53.73884803921569,26.563806104386053,10890,600,subject3,0
529,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_5.npz,uint8,"(600, 83, 139, 3)",0.0,255.0,61.721664210800036,68.83900040516417,float32,"(600,)",79.0,125.0,94.81447,11.33967,int16,"(600, 68, 2)",0,139,56.90962009803921,31.928593055638032,11537,600,subject3,0
530,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_6.npz,uint8,"(600, 82, 109, 3)",0.0,255.0,83.66114243802988,67.31954590740794,float32,"(600,)",77.0,126.57988,95.67799,10.182418,int16,"(600, 68, 2)",0,109,48.18747549019608,25.369937435665765,8938,600,subject3,0
532,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_8.npz,uint8,"(600, 80, 107, 3)",0.0,255.0,91.43314388629284,72.01040541618957,float32,"(600,)",63.425793,119.81849,95.36195,8.579021,int16,"(600, 68, 2)",0,107,47.52345588235294,25.093431564150812,8560,600,subject3,0
533,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject3__p3_9.npz,uint8,"(600, 90, 141, 3)",0.0,255.0,61.011324883985644,72.28215567150455,float32,"(600,)",78.0,120.06908,95.300606,9.292981,int16,"(600, 68, 2)",0,141,55.92922794117647,30.2437945934985,12690,600,subject3,0
534,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_0.npz,uint8,"(600, 118, 158, 3)",0.0,255.0,95.18692754892847,76.20144137551927,float32,"(600,)",43.0,212.64813,95.661575,19.905167,int16,"(600, 68, 2)",0,158,70.30503676470589,38.31110016952827,18644,600,subject4,3
535,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_1.npz,uint8,"(600, 119, 182, 3)",0.0,255.0,76.83653194611178,77.67868185513005,float32,"(600,)",72.45391,143.81232,94.6587,16.864296,int16,"(600, 68, 2)",0,182,78.04009803921569,45.262551449469555,21658,600,subject4,3
536,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_10.npz,uint8,"(600, 118, 162, 3)",0.0,255.0,91.46562684545813,73.3412367282029,float32,"(600,)",59.0,173.27634,94.9211,25.482742,int16,"(600, 68, 2)",0,162,71.50480392156862,39.42812897378365,19116,600,subject4,3
538,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_12.npz,uint8,"(600, 115, 165, 3)",0.0,255.0,88.85505756111843,72.49857172110428,float32,"(600,)",1.4398277,254.07059,103.309006,24.099771,int16,"(600, 68, 2)",0,165,71.0559068627451,39.13806083335309,18975,600,subject4,3
539,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_13.npz,uint8,"(600, 122, 166, 3)",0.0,255.0,73.0807075021397,71.52795343829025,float32,"(600,)",39.02245,253.38132,124.65872,44.148327,int16,"(600, 68, 2)",0,166,74.56872549019607,39.183315493734156,20252,600,subject4,3
540,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_14.npz,uint8,"(600, 125, 174, 3)",0.0,255.0,88.25494766283525,80.16094940480534,float32,"(600,)",66.25959,228.0,107.82835,22.846111,int16,"(600, 68, 2)",0,174,77.48553921568627,41.245536736592946,21750,600,subject4,3
541,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_15.npz,uint8,"(600, 129, 185, 3)",0.0,251.0,90.81393807761249,77.63643492754862,float32,"(600,)",39.425682,254.99313,129.25005,48.752903,int16,"(600, 68, 2)",0,185,79.55405637254901,42.47532264493043,23865,600,subject4,3
542,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_16.npz,uint8,"(600, 115, 161, 3)",0.0,250.0,100.12344075374321,75.40897401353634,float32,"(600,)",6.6061597,253.43983,102.418465,24.291487,int16,"(600, 68, 2)",0,161,70.78664215686274,38.73033521266856,18515,600,subject4,3
543,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_17.npz,uint8,"(600, 126, 180, 3)",0.0,255.0,80.6169198755634,78.65891610541114,float32,"(600,)",70.37778,158.55556,94.96359,22.36476,int16,"(600, 68, 2)",0,180,77.67036764705882,41.970229520950994,22680,600,subject4,3
544,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_18.npz,uint8,"(600, 118, 161, 3)",0.0,251.0,94.44283009322619,77.1510551196261,float32,"(600,)",61.0,160.9261,94.42732,23.45783,int16,"(600, 68, 2)",0,161,71.49598039215687,38.23547953939454,18998,600,subject4,3
546,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_2.npz,uint8,"(600, 116, 158, 3)",0.0,255.0,95.75543824870265,76.64258996316643,float32,"(600,)",69.06615,152.97835,94.47853,18.967842,int16,"(600, 68, 2)",0,158,70.19889705882353,38.687606615636824,18328,600,subject4,3
547,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_3.npz,uint8,"(600, 161, 233, 3)",0.0,254.0,62.79368883972075,74.79078399622979,float32,"(600,)",10.847507,156.30206,94.27134,20.44619,int16,"(600, 68, 2)",0,233,99.75898284313726,45.937584055622175,37513,600,subject4,3
548,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_4.npz,uint8,"(600, 114, 159, 3)",0.0,255.0,78.21119591869261,70.77579700392786,float32,"(600,)",70.0,159.6039,94.92181,21.509521,int16,"(600, 68, 2)",0,159,70.16238970588235,38.25682676071174,18126,600,subject4,3
549,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_5.npz,uint8,"(600, 117, 200, 3)",0.0,255.0,56.16868803418804,69.53730115585036,float32,"(600,)",66.72183,166.10562,94.810455,23.718306,int16,"(600, 68, 2)",0,200,85.24932598039216,51.88926964886629,23400,600,subject4,3
550,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_6.npz,uint8,"(600, 117, 159, 3)",0.0,255.0,76.33633523864131,71.29339489742227,float32,"(600,)",61.90137,158.01683,95.31713,16.96558,int16,"(600, 68, 2)",0,159,70.51148284313726,38.29893851889012,18603,600,subject4,3
551,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_8.npz,uint8,"(600, 119, 163, 3)",0.0,255.0,97.28369687752402,76.84308457537605,float32,"(600,)",62.484306,170.0,95.13788,23.524744,int16,"(600, 68, 2)",0,163,72.23807598039215,39.355122106328565,19397,600,subject4,3
552,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject4__p4_9.npz,uint8,"(600, 125, 205, 3)",0.0,254.0,61.73507382113821,72.94752268212086,float32,"(600,)",68.01208,168.3018,95.13884,24.856823,int16,"(600, 68, 2)",0,205,86.86329656862745,51.550107699582135,25625,600,subject4,3
553,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_0.npz,uint8,"(600, 143, 181, 3)",0.0,238.0,91.13841788046209,64.31729079274915,float32,"(600,)",46.0,249.08691,95.14815,43.24076,int16,"(600, 68, 2)",0,181,80.52379901960785,43.65927845683402,25883,600,subject5,3
554,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_1.npz,uint8,"(600, 149, 209, 3)",0.0,255.0,77.27350040496809,67.89580629047475,float32,"(600,)",39.481647,248.32591,95.493835,39.430073,int16,"(600, 68, 2)",0,209,86.26703431372549,47.61538170621164,31141,600,subject5,3
555,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_10.npz,uint8,"(600, 126, 159, 3)",0.0,255.0,91.69045525384624,77.16781754512328,float32,"(600,)",46.0,178.62222,95.533005,25.216427,int16,"(600, 68, 2)",0,159,70.15992647058823,36.01369615547545,20034,600,subject5,3
556,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_11.npz,uint8,"(600, 158, 220, 3)",0.0,255.0,55.239217874952054,68.30517443732242,float32,"(600,)",66.0,147.38739,95.63325,14.101408,int16,"(600, 68, 2)",0,220,99.65601715686275,43.75749288015218,34760,600,subject5,3
557,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_12.npz,uint8,"(600, 116, 149, 3)",0.0,255.0,90.1471872187508,72.37665243616082,float32,"(600,)",8.40249,254.98373,156.64166,60.547386,int16,"(600, 68, 2)",0,149,65.06444852941176,33.59958640640051,17284,600,subject5,3
558,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_13.npz,uint8,"(600, 115, 145, 3)",0.0,239.0,75.17260982841913,62.36343095855881,float32,"(600,)",29.346457,254.9,168.63535,66.587845,int16,"(600, 68, 2)",0,145,64.03988970588236,33.96028157992561,16675,600,subject5,3
559,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_14.npz,uint8,"(600, 125, 164, 3)",0.0,240.0,87.44520146341463,68.68012699230142,float32,"(600,)",0.0,254.98842,154.46313,65.321045,int16,"(600, 68, 2)",0,164,70.56242647058824,37.646967888145575,20500,600,subject5,3
560,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_15.npz,uint8,"(600, 127, 161, 3)",0.0,232.0,86.14537196437402,66.2799797841267,float32,"(600,)",3.8169398,254.99083,152.72563,73.44271,int16,"(600, 68, 2)",0,161,71.72458333333333,37.25071033107323,20447,600,subject5,3
561,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_16.npz,uint8,"(600, 117, 153, 3)",0.0,225.0,87.45824147006064,62.92120456363522,float32,"(600,)",4.664814,225.2457,93.51831,45.50568,int16,"(600, 68, 2)",0,153,66.50936274509804,36.12235688934161,17901,600,subject5,3
562,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_17.npz,uint8,"(600, 128, 196, 3)",0.0,255.0,64.45741966057257,66.57973691735343,float32,"(600,)",30.167965,226.04382,94.17944,44.995102,int16,"(600, 68, 2)",0,196,82.55747549019608,47.400964409600185,25088,600,subject5,3
563,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_18.npz,uint8,"(600, 127, 159, 3)",0.0,228.0,84.05812115859732,66.23153712989539,float32,"(600,)",49.0,182.4227,93.37874,26.794783,int16,"(600, 68, 2)",0,159,70.1323406862745,36.67665881891679,20193,600,subject5,3
565,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_2.npz,uint8,"(600, 152, 195, 3)",0.0,255.0,85.5133409431699,65.44742245054461,float32,"(600,)",1.7771571,252.40656,94.735725,50.939545,int16,"(600, 68, 2)",0,195,85.57205882352942,46.020276900050526,29640,600,subject5,3
567,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_4.npz,uint8,"(600, 123, 158, 3)",0.0,251.0,83.4372650452243,67.87749681919227,float32,"(600,)",12.740967,250.49078,94.50748,51.536415,int16,"(600, 68, 2)",0,158,68.76259803921569,36.865287529364814,19434,600,subject5,3
568,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_5.npz,uint8,"(600, 130, 190, 3)",0.0,255.0,71.81773301844355,69.86711896093077,float32,"(600,)",38.301647,249.79367,95.37483,50.2739,int16,"(600, 68, 2)",0,190,79.45393382352941,43.80958055603387,24700,600,subject5,3
569,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_6.npz,uint8,"(600, 131, 166, 3)",0.0,254.0,85.31055159569576,69.00907757669513,float32,"(600,)",29.399258,254.01291,95.709404,50.07826,int16,"(600, 68, 2)",0,166,72.48805147058823,38.9992295597266,21746,600,subject5,3
571,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_8.npz,uint8,"(600, 120, 156, 3)",0.0,250.0,90.69048955365622,70.46105320832316,float32,"(600,)",52.0,134.33333,94.94395,14.001033,int16,"(600, 68, 2)",0,156,67.62867647058823,36.51751877743112,18720,600,subject5,3
572,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject5__p5_9.npz,uint8,"(600, 128, 203, 3)",0.0,255.0,71.34695870535714,77.2262769750687,float32,"(600,)",61.0,184.5741,96.098946,24.36537,int16,"(600, 68, 2)",0,203,83.47539215686274,46.59469519102204,25984,600,subject5,3
573,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_0.npz,uint8,"(600, 122, 151, 3)",0.0,234.0,103.67609129784437,67.49345272289435,float32,"(600,)",43.09974,252.24614,94.8058,48.13948,int16,"(600, 68, 2)",0,151,67.5723161764706,35.862346313588,18422,600,subject6,3
574,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_1.npz,uint8,"(600, 119, 163, 3)",0.0,247.0,86.20301283703665,71.20529833245362,float32,"(600,)",38.03671,248.47435,94.86733,48.706505,int16,"(600, 68, 2)",0,163,70.45291666666667,39.922016983394855,19397,600,subject6,3
575,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_10.npz,uint8,"(600, 157, 188, 3)",0.0,253.0,94.59424511752572,68.98606903011577,float32,"(600,)",48.0,253.52141,94.85915,49.263783,int16,"(600, 68, 2)",0,188,82.57986519607843,44.98947010768257,29516,600,subject6,3
577,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_13.npz,uint8,"(600, 121, 155, 3)",0.0,250.0,79.20978399834118,63.75302128536397,float32,"(600,)",9.8008175,254.99487,166.8695,64.651436,int16,"(600, 68, 2)",0,155,67.10335784313726,35.75412705506859,18755,600,subject6,3
578,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_14.npz,uint8,"(600, 125, 161, 3)",0.0,249.0,92.41388449965494,70.80969893168265,float32,"(600,)",11.644803,254.80301,134.27235,55.802227,int16,"(600, 68, 2)",0,161,68.95042892156863,36.45131094582151,20125,600,subject6,3
579,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_15.npz,uint8,"(600, 134, 169, 3)",0.0,239.0,86.49311413838107,68.65992007737368,float32,"(600,)",31.97453,254.91469,132.27232,52.866276,int16,"(600, 68, 2)",0,169,72.58566176470588,38.29886300087911,22646,600,subject6,3
580,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_16.npz,uint8,"(600, 132, 169, 3)",0.0,240.0,93.5282105821529,66.06025524756099,float32,"(600,)",19.07406,254.62697,101.711174,45.13085,int16,"(600, 68, 2)",0,169,73.50723039215686,39.55506612995305,22308,600,subject6,3
582,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_18.npz,uint8,"(600, 147, 182, 3)",0.0,240.0,93.28700127914414,66.52011738289222,float32,"(600,)",50.0,223.33333,95.64804,38.055016,int16,"(600, 68, 2)",0,182,77.09321078431373,42.36403034003786,26754,600,subject6,3
584,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_2.npz,uint8,"(600, 115, 141, 3)",0.0,229.0,93.66436636173638,67.48497253243859,float32,"(600,)",33.0,253.41809,94.468254,52.629482,int16,"(600, 68, 2)",0,141,61.2565318627451,33.2272402973215,16215,600,subject6,3
585,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_3.npz,uint8,"(600, 194, 215, 3)",0.0,249.0,55.86877344894643,69.15686664227806,float32,"(600,)",30.872822,254.90323,95.230675,50.177193,int16,"(600, 68, 2)",0,237,102.7277818627451,43.49771858713684,41710,600,subject6,3
586,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_4.npz,uint8,"(600, 125, 140, 3)",0.0,255.0,70.57017012698412,68.05608850661315,float32,"(600,)",20.885027,249.44272,96.211784,36.840385,int16,"(600, 68, 2)",0,140,68.55567401960785,30.952649454395303,17500,600,subject6,3
587,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_5.npz,uint8,"(600, 109, 156, 3)",0.0,255.0,74.32000797198044,67.5029690730584,float32,"(600,)",50.648136,229.83061,95.48167,39.659966,int16,"(600, 68, 2)",0,156,61.00475490196079,35.83836538227239,17004,600,subject6,3
588,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_6.npz,uint8,"(600, 146, 159, 3)",0.0,255.0,72.90280065669184,69.46017513262368,float32,"(600,)",44.0,193.47646,95.958954,28.471973,int16,"(600, 68, 2)",0,159,74.98731617647059,35.69074684283102,23214,600,subject6,3
590,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_8.npz,uint8,"(600, 132, 160, 3)",0.0,253.0,89.8389857165404,78.44738951053615,float32,"(600,)",1.9902296,253.10979,95.96905,50.167866,int16,"(600, 68, 2)",0,160,71.02593137254902,35.73956812168695,21120,600,subject6,3
591,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject6__p6_9.npz,uint8,"(600, 123, 174, 3)",0.0,255.0,80.02821013612434,71.19767853430315,float32,"(600,)",42.0,254.11765,94.262184,51.46719,int16,"(600, 68, 2)",0,174,72.92984068627452,41.93857280529712,21402,600,subject6,3
592,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_0.npz,uint8,"(600, 93, 110, 3)",0.0,255.0,81.64517416096449,60.05325447858078,float32,"(600,)",45.0,204.55983,94.59971,37.244213,int16,"(600, 68, 2)",0,110,48.33036764705882,26.340200755598424,10230,600,subject7,1
593,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_1.npz,uint8,"(600, 117, 209, 3)",0.0,255.0,27.550505436733506,52.713907237969714,float32,"(600,)",46.694088,194.04439,95.15382,32.519753,int16,"(600, 68, 2)",0,209,79.68470588235294,48.427147896039344,24453,600,subject7,1
594,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_10.npz,uint8,"(600, 107, 120, 3)",0.0,255.0,73.27508190550364,64.57841089628586,float32,"(600,)",61.08889,198.33333,94.05575,26.72495,int16,"(600, 68, 2)",0,120,54.41546568627451,27.10624631416015,12840,600,subject7,1
595,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_11.npz,uint8,"(600, 239, 239, 3)",0.0,255.0,36.916100256959396,55.32790045711366,float32,"(600,)",30.333334,180.26666,92.91253,26.8184,int16,"(600, 68, 2)",0,249,120.46893382352941,47.09997310259559,57121,600,subject7,1
596,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_12.npz,uint8,"(600, 106, 120, 3)",0.0,255.0,74.92341954926624,64.34143710803937,float32,"(600,)",0.0,253.5,113.09808,28.913788,int16,"(600, 68, 2)",0,120,52.92924019607843,27.98588217107487,12720,600,subject7,1
597,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_13.npz,uint8,"(600, 114, 124, 3)",0.0,255.0,66.98854245268188,61.09472629427438,float32,"(600,)",1.3555555,254.01852,104.33126,17.090063,int16,"(600, 68, 2)",0,124,57.09948529411765,29.835021116620574,14136,600,subject7,1
598,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_14.npz,uint8,"(600, 103, 116, 3)",0.0,255.0,75.3828564055351,60.82137447893976,float32,"(600,)",5.105263,254.29825,100.00636,11.896571,int16,"(600, 68, 2)",0,116,52.28600490196079,27.96529125400886,11948,600,subject7,1
599,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_15.npz,uint8,"(600, 126, 127, 3)",0.0,255.0,68.44058454498743,62.57287739377578,float32,"(600,)",2.497655,254.98013,133.86058,50.720623,int16,"(600, 68, 2)",0,127,63.67104166666667,29.487299270663556,16002,600,subject7,1
600,/gim/lv03/datasets/rppg/preprocessed/MMPD__subject7__p7_16.npz,uint8,"(600, 110, 124, 3)",0.0,255.0,88.21679419191919,61.588027758300065,float32,"(600,)",0.46191648,183.66667,96.23347,30.083845,int16,"(600, 68, 2)",0,124,56.61517156862745,30.45838723827706,13640,600,subject7,1
